Sample	tsne1	tsne2	Patient	Position	Cluster	Cluster
P2_T1_Mix_B2_78	16.3079324992838	10.8136173963551	P2	Mix	4	Goblet-2
P2_T1_Mix_B2_79	17.3062177026817	10.941614665147	P2	Mix	8	Mesenchymal
P2_T1_Mix_B2_8	14.6610666616071	6.2645795108009	P2	Mix	9	Immune
P2_T1_Mix_B2_80	15.546517414202	6.69456945141601	P2	Mix	9	Immune
P2_T1_Mix_B2_81	5.9318929438247	3.06053868365113	P2	Mix	5	Enter-1
P2_T1_Mix_B2_83	17.0659365795908	9.86143879186432	P2	Mix	8	Mesenchymal
P2_T1_Mix_B2_85	-10.3824860639919	3.17034520734894	P2	Mix	2	Enter-2
P2_T1_Mix_B2_90	15.6540124088394	13.3896038684409	P2	Mix	8	Mesenchymal
P2_T1_Mix_B2_92	4.77555200984388	2.37457217389598	P2	Mix	5	Enter-1
P2_T1_Mix_B2_93	-3.3352567199447	1.04050425926397	P2	Mix	3	Enter-3
P2_T1_Villus_B1_11	-10.2665294423212	1.57351605536899	P2	Villus	2	Enter-2
P2_T1_Villus_B1_16	-3.08625364793613	-2.45205260866021	P2	Villus	3	Enter-3
P2_T1_Villus_B1_19	-11.488476695676	-8.4099584018811	P2	Villus	1	Goblet-1
P2_T1_Villus_B1_2	5.44283826681887	7.0553165554317	P2	Villus	5	Enter-1
P2_T1_Villus_B1_22	-4.05867123238167	1.90825621956445	P2	Villus	3	Enter-3
P2_T1_Villus_B1_23	-9.41411255177638	4.9179147710111	P2	Villus	2	Enter-2
P2_T1_Villus_B1_25	5.52994917732972	-7.25042315654215	P2	Villus	5	Enter-1
P2_T1_Villus_B1_30	2.63256979893761	-0.981957314654267	P2	Villus	5	Enter-1
P2_T1_Villus_B1_31	-2.19050741475386	2.00285175394334	P2	Villus	3	Enter-3
P2_T1_Villus_B1_35	-5.45347830762738	1.7093858518925	P2	Villus	3	Enter-3
P2_T1_Villus_B1_41	-3.47665832949537	1.7805267166107	P2	Villus	3	Enter-3
P2_T1_Villus_B1_44	5.27157973705907	5.70182433238438	P2	Villus	5	Enter-1
P2_T1_Villus_B1_49	-4.33645893989361	-4.35016026775377	P2	Villus	6	MKI67-high
P2_T1_Villus_B1_55	15.6578713870241	7.80778339053818	P2	Villus	9	Immune
P2_T1_Villus_B1_57	9.41379892719334	4.0733194788226	P2	Villus	4	Goblet-2
P2_T1_Villus_B1_59	0.768636231677994	3.58403650579618	P2	Villus	3	Enter-3
P2_T1_Villus_B1_63	7.74499023520176	2.04164020775686	P2	Villus	5	Enter-1
P2_T1_Villus_B1_65	-11.2264839079848	-2.92891762150678	P2	Villus	1	Goblet-1
P2_T1_Villus_B1_67	-4.80222554563066	5.5391681159444	P2	Villus	3	Enter-3
P2_T1_Villus_B1_68	17.1543643525388	11.7297306422091	P2	Villus	8	Mesenchymal
P2_T1_Villus_B1_71	0.180530817585869	2.66712786926771	P2	Villus	3	Enter-3
P2_T1_Villus_B1_72	6.31631759241438	8.71742465514056	P2	Villus	5	Enter-1
P2_T1_Villus_B1_75	0.880207540407404	7.08230643541973	P2	Villus	5	Enter-1
P2_T1_Villus_B1_78	-8.62239806620194	-1.24129848018907	P2	Villus	5	Enter-1
P2_T1_Villus_B1_81	3.8621489059071	0.603013668584789	P2	Villus	4	Goblet-2
P2_T1_Villus_B1_84	3.35616950660361	-2.67782883250955	P2	Villus	2	Enter-2
P2_T1_Villus_B1_88	0.753050214625219	1.71762064051686	P2	Villus	3	Enter-3
P2_T1_Villus_B1_92	9.53820434587192	2.97209250694809	P2	Villus	5	Enter-1
P2_T1_Villus_B1_95	-4.83087049829221	-3.83070134974308	P2	Villus	6	MKI67-high
P2_T1_Villus_B2_1	19.3790243724239	12.559500540211	P2	Villus	8	Mesenchymal
P2_T1_Villus_B2_11	9.64781862977743	-6.38274451826808	P2	Villus	7	Endocrine
P2_T1_Villus_B2_12	1.46868314145737	-4.29973750063003	P2	Villus	5	Enter-1
P2_T1_Villus_B2_14	1.47056809408326	-2.37200241363877	P2	Villus	3	Enter-3
P2_T1_Villus_B2_18	1.79473550206951	2.83791517207191	P2	Villus	3	Enter-3
P2_T1_Villus_B2_19	-11.3111749195176	-2.07554288518704	P2	Villus	5	Enter-1
P2_T1_Villus_B2_21	-4.31336569712459	2.92841334189147	P2	Villus	3	Enter-3
P2_T1_Villus_B2_24	-4.38354493051585	1.18696070297518	P2	Villus	3	Enter-3
P2_T1_Villus_B2_27	-5.0192989094128	6.03783842739801	P2	Villus	3	Enter-3
P2_T1_Villus_B2_28	-4.53833753216374	2.45904804076422	P2	Villus	3	Enter-3
P2_T1_Villus_B2_30	5.33488203570828	6.43703579993216	P2	Villus	5	Enter-1
P2_T1_Villus_B2_31	-3.5313270796783	-4.66866957956349	P2	Villus	6	MKI67-high
P2_T1_Villus_B2_32	-2.72092194354079	1.38914218112257	P2	Villus	3	Enter-3
P2_T1_Villus_B2_33	-0.720648916194494	4.54206594907834	P2	Villus	3	Enter-3
P2_T1_Villus_B2_34	-5.52209169341746	-5.72773880005865	P2	Villus	6	MKI67-high
P2_T1_Villus_B2_35	-1.9034227153302	-1.23134833218523	P2	Villus	3	Enter-3
P2_T1_Villus_B2_37	9.45274083600372	4.46163960543978	P2	Villus	5	Enter-1
P2_T1_Villus_B2_41	4.70072809993611	3.6096010437126	P2	Villus	5	Enter-1
P2_T1_Villus_B2_42	15.2408005057565	12.3443678854841	P2	Villus	8	Mesenchymal
P2_T1_Villus_B2_51	-5.19260263308891	-4.01479727143222	P2	Villus	6	MKI67-high
P2_T1_Villus_B2_54	-3.17524014306825	3.11450094154182	P2	Villus	3	Enter-3
P2_T1_Villus_B2_56	11.2838683207707	-6.6975528804058	P2	Villus	7	Endocrine
P2_T1_Villus_B2_58	14.2553437387124	12.1967743200839	P2	Villus	8	Mesenchymal
P2_T1_Villus_B2_6	8.18319456683176	-2.07838993498427	P2	Villus	5	Enter-1
P2_T1_Villus_B2_60	-3.58787785813527	-4.18390211585456	P2	Villus	3	Enter-3
P2_T1_Villus_B2_62	7.47862152115774	2.07168411132704	P2	Villus	5	Enter-1
P2_T1_Villus_B2_66	-7.51008337737373	-9.79267788240129	P2	Villus	1	Goblet-1
P2_T1_Villus_B2_68	-3.54100740780724	-2.61109253689226	P2	Villus	3	Enter-3
P2_T1_Villus_B2_69	-4.32864593937713	-2.84855332045692	P2	Villus	6	MKI67-high
P2_T1_Villus_B2_7	-1.50231966308797	-0.2214841983752	P2	Villus	3	Enter-3
P2_T1_Villus_B2_70	0.185943838380393	0.228064010696981	P2	Villus	3	Enter-3
P2_T1_Villus_B2_71	-8.84377168897229	0.605041378957276	P2	Villus	5	Enter-1
P2_T1_Villus_B2_72	1.32739053187421	-2.62896706436506	P2	Villus	2	Enter-2
P2_T1_Villus_B2_74	-1.68466952264455	-0.111794911759235	P2	Villus	3	Enter-3
P2_T1_Villus_B2_75	6.47722192505065	0.506345376368227	P2	Villus	5	Enter-1
P2_T1_Villus_B2_77	0.807020358923316	-1.14733690253944	P2	Villus	3	Enter-3
P2_T1_Villus_B2_78	0.816197296876548	-6.07389738016416	P2	Villus	3	Enter-3
P2_T1_Villus_B2_82	10.8364177995762	-7.08926774094727	P2	Villus	7	Endocrine
P2_T1_Villus_B2_83	2.48465898428947	5.21248431879414	P2	Villus	5	Enter-1
P2_T1_Villus_B2_86	6.74047408572547	9.04232394193142	P2	Villus	5	Enter-1
P2_T1_Villus_B2_87	9.3686000973189	4.36499692326362	P2	Villus	5	Enter-1
P2_T1_Villus_B2_9	-4.52374314687805	-6.0827421561202	P2	Villus	6	MKI67-high
P2_T1_Villus_B2_90	-3.90451751165313	5.46187365237149	P2	Villus	3	Enter-3
P2_T1_Villus_B2_92	3.65114034187151	6.14644791183969	P2	Villus	2	Enter-2
P2_T1_Villus_B2_96	7.52329379578557	-2.58249573953719	P2	Villus	4	Goblet-2
P2_T2_Crypt_B1_1	-2.96184299291632	3.97821145012281	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_10	2.78271922096941	-3.38023485738206	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_12	8.18820332053656	0.453365438639677	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_14	-4.15808656490453	4.36714459374642	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_15	2.1926276380977	8.72034562087425	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_16	7.47597272059912	3.48223530364299	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_17	-6.19188957933978	4.27424844016664	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_18	2.63694509854262	-8.64715063167131	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_19	4.73636817026806	-0.764048184389691	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_2	-2.60474053132253	7.9281514807851	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_21	2.3175024234734	2.57284911971811	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_24	-6.83405964348034	-2.52606022707533	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_25	6.97898789242325	-0.516355251298539	P2	Crypt	4	Goblet-2
P2_T2_Crypt_B1_28	6.94676034385812	1.30860210362543	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_29	0.740952830781765	2.62390377608235	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_30	-4.26537919111567	-4.80889548072434	P2	Crypt	6	MKI67-high
P2_T2_Crypt_B1_36	-4.6555662676338	-1.57681162162673	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_37	-3.65926451277608	-4.70858991290193	P2	Crypt	6	MKI67-high
P2_T2_Crypt_B1_38	4.35243961637606	2.17505504827809	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_39	-2.85081260994412	2.28400288266252	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_4	1.60019017752605	-2.30341558300016	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_40	2.44025725763367	9.01967139862019	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_42	-4.11254543197072	-5.79092004958459	P2	Crypt	6	MKI67-high
P2_T2_Crypt_B1_43	-0.106842652408172	2.16797065421954	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_44	-5.62426097997437	4.99349345713325	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_45	2.65829358868593	-8.70266308423027	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_46	2.70258195335486	1.40967290087733	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_47	6.4972875696099	1.72943960901982	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_48	2.44586676478697	0.79279316640146	P2	Crypt	2	Enter-2
P2_T2_Crypt_B1_49	2.20871906363556	8.85418204575237	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_50	2.502766777912	2.70900012680027	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_52	5.03678894501199	-0.715436205222788	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_53	5.19299688113287	-0.22899952670178	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_54	4.81287695726146	-7.23824987547047	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_55	-8.13379357976697	0.0921448255897603	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_57	-1.79859440738365	-0.213572385079073	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_59	-1.17620003769382	2.54150391189782	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_6	-0.653629119476508	1.51220695495182	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_62	-2.34772738271581	2.39674045245713	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_63	2.25882005496107	6.0694686098389	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_64	-0.537445338614873	6.40713438423786	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_66	1.82183149272301	-4.12447754627541	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_67	-8.7448922450309	1.43846119449727	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_69	-3.18361767177851	-4.86096937862248	P2	Crypt	6	MKI67-high
P2_T2_Crypt_B1_7	-6.57876716663305	4.14843734909507	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_71	2.93247619382942	-5.13138032688303	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_75	10.652657589859	-6.82619672631484	P2	Crypt	7	Endocrine
P2_T2_Crypt_B1_8	4.35071545735724	-0.594886923969532	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_81	4.02691878139815	3.19478293978946	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_82	-1.2742542020488	7.10117581314825	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_83	-4.93510204125162	-5.52989719653633	P2	Crypt	6	MKI67-high
P2_T2_Crypt_B1_86	-3.61199577309432	1.95737448516788	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_87	5.68660378001768	-7.3561329330848	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_89	6.21349996141295	0.582000991847318	P2	Crypt	5	Enter-1
P2_T2_Crypt_B1_90	1.83529252813057	-0.0469199564355791	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_91	-1.38937872900605	6.82499141486513	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_92	-0.608809107671791	-1.8922008974218	P2	Crypt	2	Enter-2
P2_T2_Crypt_B1_94	-0.275149046714896	-1.32349394618899	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_95	1.67303406713607	3.54660458448117	P2	Crypt	3	Enter-3
P2_T2_Crypt_B1_96	-14.088948342062	-9.50870573374919	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_12	-1.91211572495222	2.68118470761139	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_14	-10.4684907167735	-10.5689990105324	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_15	-3.36566203177136	9.46233293279544	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_16	2.06285293600986	9.28731332828746	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_18	-12.2319840969451	-9.08424574949513	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_19	5.92642013499528	-2.50163285564928	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_2	-9.97400399369583	-10.9551740571848	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_24	-12.9189545312502	-9.28646715651955	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_25	-8.5930839675507	-0.207143709973223	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_27	5.68713696371293	-0.866559217469798	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_29	-4.18492535976427	4.31635016127398	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_36	-0.700357511472936	0.896606336038514	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_38	10.6844698511052	-5.87090347671127	P2	Crypt	7	Endocrine
P2_T2_Crypt_B2_4	0.628516820176674	3.54283662406213	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_43	-4.20199904705798	-3.0629333447845	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_44	-9.8597900688138	-5.66476427924447	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_45	-13.0095749595682	-8.80855388271124	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_46	-5.03962849722911	3.77331058962504	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_47	3.38781572137421	0.396639527068782	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_48	-10.730215506271	-6.97168209404584	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_50	0.759429359356239	0.191618391798647	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_51	-3.49762846355499	-8.13466772853601	P2	Crypt	6	MKI67-high
P2_T2_Crypt_B2_52	-12.06261989689	-9.27976404765472	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_53	5.28407093639941	0.00955561318685795	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_54	-11.2734600696309	-7.09863423182032	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_55	-6.29142894691653	3.06205955286512	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_57	-5.18797852478697	-0.810497580774789	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_58	5.55403643888357	-0.846682068975903	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_59	-13.0547461779391	-9.70413150865788	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_60	6.14655180931864	8.45843990886462	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_61	9.69986906696497	0.820198428638078	P2	Crypt	4	Goblet-2
P2_T2_Crypt_B2_62	-7.01541908733577	-1.35033810216614	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_68	4.66030895365382	6.62617420860988	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_70	1.62869767313196	7.882704651162	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_75	-2.52494922063544	6.24860152469582	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_76	-1.63355775107938	4.70725809342464	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_81	0.764375892036115	0.132581100883621	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_83	3.64567440974233	3.96259242295608	P2	Crypt	5	Enter-1
P2_T2_Crypt_B2_84	-9.92967380480558	-6.80988182617629	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_9	-0.368614123696593	-9.90604803028242	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_90	-11.2381428935155	-7.27564857550624	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_93	2.47555017098301	-0.905269355474025	P2	Crypt	3	Enter-3
P2_T2_Crypt_B2_95	-14.1301815620674	-3.78893436488508	P2	Crypt	1	Goblet-1
P2_T2_Crypt_B2_96	4.33124017163028	10.3768736592399	P2	Crypt	5	Enter-1
P2_T2_Villus_B1_1	0.742568530851286	6.76711464407363	P2	Villus	3	Enter-3
P2_T2_Villus_B1_10	17.25402505963	13.3983939418287	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_11	6.53217194225598	4.27532938037471	P2	Villus	1	Goblet-1
P2_T2_Villus_B1_14	17.9650314666376	12.2757607310658	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_16	16.3860181303882	14.3249379522082	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_17	15.5727632836921	7.07425862750124	P2	Villus	9	Immune
P2_T2_Villus_B1_18	-0.773075398388454	8.06237100595876	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_19	-3.74337915156654	2.62046859038095	P2	Villus	3	Enter-3
P2_T2_Villus_B1_22	-6.34464538020984	2.89760365019916	P2	Villus	3	Enter-3
P2_T2_Villus_B1_26	5.68077576841905	7.28981085875782	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_27	14.6452909436511	4.10405594036981	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_28	2.30823425311404	2.56816464749592	P2	Villus	3	Enter-3
P2_T2_Villus_B1_29	10.6239889015714	4.02931411134816	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_30	4.62544401542406	10.5635123503834	P2	Villus	5	Enter-1
P2_T2_Villus_B1_31	17.7533128671433	13.4147922207915	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_32	-2.0695995613818	3.89653304845725	P2	Villus	3	Enter-3
P2_T2_Villus_B1_33	15.5654738147394	6.43673930042162	P2	Villus	9	Immune
P2_T2_Villus_B1_35	-3.03771822864563	5.48633269295075	P2	Villus	3	Enter-3
P2_T2_Villus_B1_37	8.83240956598739	7.34518267165735	P2	Villus	5	Enter-1
P2_T2_Villus_B1_38	6.87904383842774	6.26569599395374	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_39	-0.760015193320895	4.25434436936172	P2	Villus	3	Enter-3
P2_T2_Villus_B1_4	16.5189816039744	7.28648151803751	P2	Villus	9	Immune
P2_T2_Villus_B1_41	-10.5489244042292	-1.07965677577815	P2	Villus	5	Enter-1
P2_T2_Villus_B1_42	-11.0502696207651	-5.60972249638031	P2	Villus	1	Goblet-1
P2_T2_Villus_B1_44	4.6552200024839	8.87497014875363	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_45	6.967522704387	1.27015838274383	P2	Villus	5	Enter-1
P2_T2_Villus_B1_47	-0.643823977760068	-0.566954105687488	P2	Villus	2	Enter-2
P2_T2_Villus_B1_49	7.39241933674943	-0.751058363309627	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_50	14.3536669359772	4.04669419967089	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_51	2.94899435822472	-1.84359555789237	P2	Villus	3	Enter-3
P2_T2_Villus_B1_53	-14.4837333748493	-7.20368668951898	P2	Villus	1	Goblet-1
P2_T2_Villus_B1_54	9.07967438809569	5.70622526311146	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_55	18.3934198596215	13.0444812284074	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_59	9.34414979118965	2.76172445566957	P2	Villus	5	Enter-1
P2_T2_Villus_B1_6	-1.50568874580927	5.3016240015404	P2	Villus	3	Enter-3
P2_T2_Villus_B1_61	16.1833523413565	12.9424579228551	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_63	9.8178161016649	2.62790649827197	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_65	1.66828730505272	-11.4652448036786	P2	Villus	1	Goblet-1
P2_T2_Villus_B1_66	15.4918110874535	7.6234887656231	P2	Villus	9	Immune
P2_T2_Villus_B1_68	10.5932280658032	6.83663517027646	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_69	-4.44163296607277	-4.55148701972734	P2	Villus	6	MKI67-high
P2_T2_Villus_B1_7	-3.98246769890981	5.0589799629456	P2	Villus	3	Enter-3
P2_T2_Villus_B1_72	12.0616418528167	2.28035110707501	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_75	7.91300765353554	2.32660568026174	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_77	6.8783662567858	1.20997447525601	P2	Villus	5	Enter-1
P2_T2_Villus_B1_79	8.28125491320529	-1.62301444100072	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_81	17.6729788717406	13.5023508842514	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_84	9.66177040875898	6.24320808739706	P2	Villus	4	Goblet-2
P2_T2_Villus_B1_87	9.3150954712366	7.47202099484269	P2	Villus	1	Goblet-1
P2_T2_Villus_B1_9	6.50475351183958	8.79231265208884	P2	Villus	5	Enter-1
P2_T2_Villus_B1_90	-6.95217270307829	8.37209035745126	P2	Villus	5	Enter-1
P2_T2_Villus_B1_91	19.0713257905327	14.9058935929297	P2	Villus	8	Mesenchymal
P2_T2_Villus_B1_92	4.49665793573007	0.879546645366265	P2	Villus	5	Enter-1
P2_T2_Villus_B1_93	-11.5876655652136	-5.96827170686601	P2	Villus	1	Goblet-1
P2_T2_Villus_B1_94	-15.0541116867608	-4.28599614348018	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_1	12.3127791290498	4.71945994501497	P2	Villus	4	Goblet-2
P2_T2_Villus_B2_10	13.270497370132	11.937844934775	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_12	7.31340044326863	-0.803187045967244	P2	Villus	4	Goblet-2
P2_T2_Villus_B2_13	-2.59079174786379	6.97373267220025	P2	Villus	3	Enter-3
P2_T2_Villus_B2_15	6.29751365981036	2.49469740584244	P2	Villus	5	Enter-1
P2_T2_Villus_B2_2	14.9108480600138	6.55347891789652	P2	Villus	9	Immune
P2_T2_Villus_B2_22	-9.36957386540382	-12.1345007214624	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_25	8.18688875163235	5.1007829086484	P2	Villus	5	Enter-1
P2_T2_Villus_B2_26	8.86855817052145	2.0535264601282	P2	Villus	4	Goblet-2
P2_T2_Villus_B2_29	-11.8322550619053	-6.16909889693521	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_33	-8.44584360524076	6.1681969377446	P2	Villus	4	Goblet-2
P2_T2_Villus_B2_4	-4.40889239670604	-4.76554014085287	P2	Villus	3	Enter-3
P2_T2_Villus_B2_41	7.28215168945322	6.42505090521006	P2	Villus	4	Goblet-2
P2_T2_Villus_B2_45	3.60575227721838	4.76248496724878	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_48	-10.4688467662215	-6.07678709375545	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_52	-8.31248594445206	1.91376571613561	P2	Villus	3	Enter-3
P2_T2_Villus_B2_57	-1.00533624075176	3.95456522658143	P2	Villus	3	Enter-3
P2_T2_Villus_B2_58	-14.7528571480953	-6.25260089171607	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_61	5.54294730039815	7.25133133579436	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_65	-2.60887009578546	0.694508766792343	P2	Villus	3	Enter-3
P2_T2_Villus_B2_66	6.39725022271151	5.82814472830831	P2	Villus	5	Enter-1
P2_T2_Villus_B2_67	17.9322753239021	13.6108451805661	P2	Villus	8	Mesenchymal
P2_T2_Villus_B2_69	-8.07538312029725	-10.4188385646627	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_7	19.1266874089931	13.9394858699064	P2	Villus	8	Mesenchymal
P2_T2_Villus_B2_70	6.14647556339303	-1.56445837666839	P2	Villus	5	Enter-1
P2_T2_Villus_B2_72	19.3995096639967	14.2366263345095	P2	Villus	8	Mesenchymal
P2_T2_Villus_B2_79	4.47342091163828	6.79895619939852	P2	Villus	5	Enter-1
P2_T2_Villus_B2_82	1.63443592176099	9.80298090143319	P2	Villus	5	Enter-1
P2_T2_Villus_B2_83	16.7029812898851	14.0152113383907	P2	Villus	8	Mesenchymal
P2_T2_Villus_B2_84	-12.3706236533396	-8.59679334327682	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_85	-3.97145005319922	8.82249044601116	P2	Villus	3	Enter-3
P2_T2_Villus_B2_86	6.59386075989489	4.29148788325492	P2	Villus	5	Enter-1
P2_T2_Villus_B2_87	5.08995023054156	-5.14270071212431	P2	Villus	5	Enter-1
P2_T2_Villus_B2_89	-14.3965584290053	-3.86487478238566	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_91	-15.3057293258544	-13.0180661705266	P2	Villus	1	Goblet-1
P2_T2_Villus_B2_92	-3.68959935787743	-7.62062929764968	P2	Villus	6	MKI67-high
P2_T2_Villus_B2_95	-3.35568377313766	-6.97867695520424	P2	Villus	6	MKI67-high
P2_T2_Villus_B2_96	-8.55574032878642	-13.3893995530125	P2	Villus	1	Goblet-1
